ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
-1,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
1,99.99584026540045,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
2,99.98894108906428,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
3,99.99299967962068,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
4,99.98234645352316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
6,99.9512997641191,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
8,99.9348401151979,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
9,99.9547499060798,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
9,99.9531266920079,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
11,99.94886549669692,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
12,99.93973418263144,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
13,99.93524674844602,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
14,99.96367924918982,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
15,99.96469401574196,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
16,100.00507557436264,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
17,100.03622419962512,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
18,100.0270928855954,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
19,100.0377464284671,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
20,100.0502262659316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
21,100.04109495189115,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
21,100.06625738977586,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
23,100.07843284458582,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
24,100.04769037915732,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
25,100.06402572722696,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
26,100.07265005394716,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
27,100.07721594844998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
28,100.10643681863444,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
29,100.10623405542049,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
30,100.09791442782644,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
31,100.09517514447978,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
32,100.07762258352102,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
33,100.07681105553132,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
34,100.0916244912911,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
35,100.10988759456512,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
36,100.11536663609056,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
37,100.12074421737464,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10688.05595862465
