ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
1,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
2,99.9602774123895,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
3,99.97778621912498,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
4,99.98282011407863,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
5,99.98511828264397,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
6,99.99507648472394,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
7,99.97111168071206,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
8,99.97723986611209,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
9,99.97505144333684,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
10,99.96979900739063,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
11,99.96082598352577,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
12,99.95327553738974,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
13,99.96268659424692,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
14,99.95633986761833,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
15,99.94189539122809,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
16,99.93149978953888,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
17,99.9357676811732,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
18,99.93040581603864,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
19,99.93062483254364,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
20,99.94145846686892,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
21,99.92723284854698,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
22,99.92340299031127,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
23,99.93018774955186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
24,99.91464898275176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
25,99.92537318846468,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
26,99.91027213733386,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
27,99.92362264030508,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
28,99.92701509932368,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
29,99.92154380505016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
30,99.91869880827718,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
31,99.89877733525658,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
32,99.89757377371387,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
33,99.8944004891042,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
34,99.8867406137106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
35,99.88881992372028,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
36,99.87908089615291,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
37,99.8689041524766,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
38,99.8859752425558,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
39,99.87251562728252,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
40,99.86496518076414,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
41,99.86124475102892,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
42,99.84997371657592,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
43,99.84778529357186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
44,99.84811373884948,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
45,99.81911519823616,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
46,99.80653101547271,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
47,99.80379544700946,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
48,99.81648937523016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
49,99.79985631752436,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
50,99.79274358721142,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
51,99.76877878294488,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
52,99.782129285305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9842.033850810372
