ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
1,99.99139039201374,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
2,100.02012705148572,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
4,99.99843506820272,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
5,99.98602374417894,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
6,99.99552819395063,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
7,99.97607251409237,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
8,100.01420164807834,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
9,99.96981118468136,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
9,99.9748430276399,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
11,99.95728820554088,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
12,100.00201443485363,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
13,100.02963294254285,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
14,100.02918584200376,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
15,100.03667761883456,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
16,100.09705797210988,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
17,100.11125865913272,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
18,100.0623955889196,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
19,100.05702862062536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
19,100.07614917548696,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
20,100.05210907351784,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
22,100.05792362262328,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
23,100.08207585997354,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
24,100.06854638427536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
25,100.05859499408398,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
26,100.06217323955104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
27,100.07693300244983,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
28,100.0819648455644,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
28,100.10119721543582,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
30,100.09750747483004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
31,100.08565522672409,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
32,100.06765314410184,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
32,100.08319561317568,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10450.44814582021
