ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
1,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
2,99.99264098836396,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
3,99.97429504745384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
4,99.97160029838156,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
5,99.96185733040129,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
6,99.96413779463896,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
7,99.96009559213498,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
8,99.96196145532046,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
9,99.96040685926631,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
10,99.9723267992042,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
11,99.98486864112132,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
12,99.98466149881172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
13,99.95626148093774,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
14,99.95719449162264,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
15,99.95802385195012,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
16,99.9565729061065,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
17,99.95574386202412,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
18,99.9574024247467,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9869.334371752597
