ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
-1,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
1,99.98633830305874,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
1,99.9775948738314,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
3,99.97267676431956,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
4,99.96480769397095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
4,99.9615290069815,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
6,99.95967115294056,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
7,99.96032708012588,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
8,99.94841410075767,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
8,99.9569392566158,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
10,99.95453492826778,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
11,99.96710399335922,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
12,99.96688556200536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
13,99.96841584804687,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
14,99.97442722247456,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
14,99.96863475409808,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
16,99.97158587308112,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
17,99.9708209675252,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
18,99.97409997102268,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
19,99.97333506539056,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
19,99.96830766090588,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
20,99.97147736955922,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
22,99.97136823294971,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
23,99.97344499318936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
24,99.96961983192716,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
25,99.964811017209,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
26,99.95945572830064,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
27,99.952461016628,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
28,99.95727014794396,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10122.838929846355
