ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
1,100.03150368883809,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
2,100.08386182744232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
3,100.09562034610896,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
4,100.12568197205854,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
5,100.14021368878576,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
6,100.1276789923818,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
7,100.17948249122246,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
8,100.1429873634494,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
8,100.13544442355524,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
10,100.09761816065952,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
11,100.0686661315293,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
12,100.06733515544698,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
13,100.05823922465466,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
14,100.0367193664684,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
15,100.047812317592,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
16,100.04115680104056,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
17,100.00100105184312,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
18,99.96971953638024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
19,100.00089044160929,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
20,100.01320359976816,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10235.980747752
