ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
2,100.00668622035826,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
3,99.9976703258037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
4,100.00658523343964,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
5,100.02005881949924,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
6,100.00952336557238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
7,99.98997185849268,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
8,99.97980877107838,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
9,99.97292025944095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
10,99.96896956303678,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
11,99.96187844352367,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
12,99.9636007691082,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
13,99.95397705055788,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
14,99.95873849498284,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
15,99.9512421598983,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
16,99.93645193894288,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
17,99.94830466095398,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
18,99.9546869691267,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
19,99.94769715389089,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
20,99.94415167325754,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
21,99.94202444816916,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
22,99.93523724058072,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
23,99.93270479962474,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
24,99.92429672859464,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
25,99.91882647217544,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
26,99.91284969669684,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
27,99.90748074465878,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
28,99.89532442676978,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
29,99.89339980969416,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
30,99.89947820583072,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
31,99.86888456614928,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
32,99.87972424882447,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
33,99.89542652194524,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
34,99.89289408097012,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
35,99.9003907327344,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
36,99.88772789477548,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
37,99.91072405377368,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
38,99.9101163880436,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
39,99.91700521614035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
40,99.91376364738746,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
41,99.90555818421306,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
42,99.91052223655323,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
43,99.91781628067656,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
44,99.91092776917284,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
45,99.918627028817,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
46,99.91113069358032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
47,99.90991520418773,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
48,99.91406882464196,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
49,99.91325855153146,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
50,99.90616743205864,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
51,99.88317158977316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
52,99.8725348314841,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
53,99.85642765895408,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
54,99.85389521798224,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10871.586547630037
