ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
1,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
1,99.99016480180464,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
3,99.96451191656892,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
4,99.96958184638974,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
5,99.96268711564264,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
6,99.9549812213546,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
7,99.94332090540998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
8,99.94920199871436,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
8,99.96025425889498,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
10,99.96958279681336,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
11,99.9643103928515,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
12,99.9571114758162,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
13,99.95589488905084,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
14,99.93632572955512,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
15,99.91391749808696,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
16,99.92081254566396,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
17,99.92172526282572,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
18,99.9136137869936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
18,99.90104091216124,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
20,99.89475455393544,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
21,99.89029331342668,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
22,99.87033157432148,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
23,99.86627591521167,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
24,99.87408352133312,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
24,99.88380463954094,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
26,99.89901411232054,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
27,99.90976218623324,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
28,99.9073288543076,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
28,99.91554204249704,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
30,99.89262683385748,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
31,99.88806419793016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
31,99.87863458141246,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
33,99.86719005481272,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
34,99.87449068380644,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
34,99.87934482460344,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
35,99.87549195668186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
36,99.8873553803095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
38,99.88705135242743,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
39,99.88421243884834,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
40,99.87772328976996,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
41,99.89323694880974,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
42,99.90530316325808,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
43,99.9042893674116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
44,99.89425137831108,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
45,99.89871293555946,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
46,99.91037356838078,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
47,99.9011467427352,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
48,99.89901759712384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
48,99.9131117202232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
49,99.90175559052666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
51,99.926901815396,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
52,99.92659778750048,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
53,99.94657284546668,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
53,99.93724462433497,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
55,99.92294802719032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
56,99.91554631919946,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
56,99.92102183073531,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
58,99.91879128982096,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
59,99.92710587335944,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
59,99.9217320740591,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
61,99.944546204026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
62,99.96249335339364,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
63,99.957930717413,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
64,99.94363412037752,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
65,99.95935057034652,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
66,99.95134048981544,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
67,99.95458530191978,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
68,99.94282359055627,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
69,99.92974373855428,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
70,99.93349552783889,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
71,99.93197475479629,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
72,99.92224095198978,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
73,99.93349600305692,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
74,99.94150640037093,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
75,99.93755213701232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
76,99.9528630052516,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
77,99.96117758884886,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
78,99.95854146607412,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
79,99.95428301642706,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
80,99.95002456681868,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
81,99.94191309077664,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
82,99.9322806834344,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
83,99.93380177332048,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
84,99.93217960482936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
85,99.94627372781233,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
86,99.95397993899492,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
87,99.93207868465724,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
88,99.94272536313044,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
89,99.94647715240524,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10586.846257526971
