ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
1,99.99291066446146,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
2,99.97260909061448,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
3,99.96068600928292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
4,99.96090100076378,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
6,99.94725941262628,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
7,99.95241556579404,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
8,99.95391955660372,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
9,99.95886087716062,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
10,99.9569275371589,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
11,99.95177169985796,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
12,99.94382303187125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
13,99.94006360999973,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
14,99.93576710519912,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
15,99.93243735000482,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
16,99.93351167389532,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
17,99.95059106715128,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
18,99.9375938202714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
19,99.93233056650068,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
20,99.93179364184844,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
21,99.92395239035103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
22,99.91815205369952,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
23,99.91310363307976,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
24,99.91020354390322,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
25,99.89924721175328,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
26,99.90182536776868,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
27,99.91127818428691,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
28,99.90021443566437,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
29,99.9079485871264,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
30,99.91256765796956,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
31,99.91289006593684,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
32,99.91804621964351,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
33,99.92245045738316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
34,99.9199800344345,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
35,99.92094694163464,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
36,99.931044257493,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
37,99.93158149881674,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
38,99.934804154337,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
39,99.938026809709,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
40,99.93598605307837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
41,99.9226665565106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
42,99.9265337111114,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
43,99.92921928380645,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
44,99.92760819365292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
45,99.92159302340808,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
46,99.91998193327592,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
47,99.91418159636976,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
48,99.91375208888168,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
49,99.911818748962,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
50,99.90526649630937,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
51,99.90537407110293,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
52,99.90215173221178,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
53,99.89882197672608,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
54,99.89484772175824,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
55,99.89055121703863,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
56,99.90558969541624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
57,99.90236735651824,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
58,99.90290459763992,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
59,99.90247508937908,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817.915852880056
