ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
-1,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
1,99.9842087558782,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
1,99.9968636679942,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
2,99.98972524740296,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
4,99.99470077910232,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
4,99.99275405222868,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
5,99.99448477519005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
6,99.98864427782162,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
7,99.98150585698588,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
8,99.9896180371417,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
9,99.99372828646516,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
10,100.00876272531453,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
12,100.00378751024964,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
12,100.00811408022294,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
13,100.00313886510224,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
15,100.00865519840843,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
15,100.01038592138596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
16,100.01373904868105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
17,100.01774113782022,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
18,100.01828209764945,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
20,100.0061683034022,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
21,100.00833166757064,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
21,100.0015177275319,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
23,99.9955690698816,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
24,100.00692605879271,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
25,99.9943796233837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
26,99.99708378902564,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
26,99.99611050474417,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
28,99.99264953376752,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
29,99.9998964315876,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806.087507607652
