ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
1,99.99133378604806,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
2,100.00390018475186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
3,99.99425900376234,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
4,99.99935065636312,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
5,100.00953380256868,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
6,100.01408380681768,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
7,100.02340031572672,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
8,100.03575005519664,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
9,100.02567555571908,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
10,100.02101753908892,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
11,100.01971774169836,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
12,100.01408475814208,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
13,100.02545953047404,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
14,100.03997586321412,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
15,100.03564283550074,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
16,100.03759292787348,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
17,100.04528449207378,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
18,100.04658460649028,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
19,100.05503447819144,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
20,100.05275971402108,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
21,100.04181857709013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
22,100.03477730817217,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
22,100.0186363479776,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
23,100.02459463757646,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
25,100.01116191884228,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
26,100.02860315181908,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
27,100.0169037077296,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
28,100.01484560258945,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
29,100.00791266354018,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
30,100.00888778897176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
31,100.0082379695686,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
32,100.0034716233419,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
33,99.99773030986292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
34,99.99978873214924,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
35,99.98379964283936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
36,99.98271650450408,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
37,99.97719185048793,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
38,99.98928138973828,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
39,99.99003985589276,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
40,99.98661700529225,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
41,99.97838410954904,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
42,99.97632600438882,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
43,99.9783844258872,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
44,99.97470137600178,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
44,99.97036834801558,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
46,99.9638687267715,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
47,99.96343556613878,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
48,99.9730770639754,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9861.295906744199
