ts,price,signal,mr_signal,position,realized_pnl,mtm_pnl,trade_tc,cum_tc,cum_realized_pnl,cum_net_pnl,equity
0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
2,100.0029011614622,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
2,100.01891055969426,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
4,100.0120342658525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
5,100.01955554356384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
6,100.01386113896469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
6,99.9933393865206,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
8,99.97733030477978,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
9,99.98184313468482,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
10,100.00924165667924,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
11,100.03696794867967,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
12,100.01321742201972,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
13,99.99677856202617,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
14,100.00655617558292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
15,100.00816800228192,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
15,100.00182893127304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
17,100.00365564709873,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
18,100.02020226815306,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
19,100.02654165563143,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
20,100.02385569976344,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
21,100.02256652331543,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
22,100.0338538011702,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
23,100.01665738878005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
24,100.02836900444888,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
24,100.01472370313708,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
26,100.0025826256758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
26,100.02460891948496,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
28,100.0133273985488,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
29,100.00387243516715,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
30,99.99355791534212,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
31,99.99194640511068,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
32,99.9937731209324,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
33,99.98754149448504,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
33,99.99022776684716,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
35,99.99366615112856,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
36,99.99098019532596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
36,99.98131034273294,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
37,99.97131815662208,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
39,99.96465675189128,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
40,99.97164080675986,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
41,99.97916208446236,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
42,99.98002179930614,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
43,99.9894770791621,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
44,99.98356778640148,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
44,99.9889401728273,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
46,99.98346065831996,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
46,99.98013003505208,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
47,99.9772291901432,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
49,99.97894846134297,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
50,99.99420574771376,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
51,99.99914835582496,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
52,99.99356139669116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
53,100.00033056251304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
54,99.97540358214644,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
55,99.9776600760817,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
56,99.98163568333888,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
57,99.9908760738851,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
58,99.97884244110136,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
59,99.98195849168148,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
60,99.99044677054133,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
61,99.98786825926744,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
62,99.98464508056018,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
63,99.96799133149943,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
64,99.97594254553076,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
66,99.966272693162,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
66,99.97357908182444,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
68,99.97368668460666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
69,99.9756208450644,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
70,99.97540611409528,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
71,99.98131572321536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
72,99.97648087588998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
73,99.97218325192618,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
74,99.96423251232665,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
75,99.95982744373482,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
75,99.95778615481304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
77,99.96122453947292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
78,99.96874581734538,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
79,99.9703576442156,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
80,99.96745679925228,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
81,99.97175474011222,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
82,99.97755690443444,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
83,99.9759453946686,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
84,99.96423409536426,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
85,99.95531635403972,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
86,99.94983684056312,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
87,99.95671345082236,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
88,99.96090394718452,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
89,99.96036688272126,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
90,99.96090426292372,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
91,99.9602597544029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
91,99.96154924773538,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
93,99.96756630125071,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
94,99.96659945744146,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
95,99.9592933865812,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
96,99.95940098944808,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
97,99.95918625820958,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
98,99.9646660896736,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
99,99.96627791596391,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
100,99.96026117909922,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
101,99.95725288930063,1.339989004542315,1.339989004542315,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
102,99.9634848325116,1.032519164907052,1.032519164907052,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
103,99.9676753283538,0.8261750355609079,0.8261750355609079,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
104,99.96907226632494,0.753791974611513,0.753791974611513,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
105,99.96649375424386,0.8695464738262286,0.8695464738262286,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
106,99.96466735546304,0.948209149087966,0.948209149087966,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
107,99.9699322973812,0.6914333840133396,0.6914333840133396,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
108,99.9713292349998,0.6203885995044083,0.6203885995044083,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
108,99.96810605591352,0.7697214325565142,0.7697214325565142,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
110,99.9663871017362,0.8458464191651501,0.8458464191651501,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
111,99.96316392308296,0.9923243719843826,0.9923243719843826,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
112,99.96112263453686,1.08013429437278,1.08013429437278,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
113,99.95467611886068,1.372920656822719,1.372920656822719,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
114,99.96552817745096,0.8452766627918822,0.8452766627918822,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
115,99.96950378527362,0.6500299999441866,0.6500299999441866,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
116,99.97670272923214,0.30155280262882844,0.30155280262882844,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
117,99.9871250102506,-0.20199549710802167,-0.20199549710802167,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
118,99.98271994139634,0.012059471548841589,0.012059471548841589,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
119,99.98497643543531,-0.0976751807932148,-0.0976751807932148,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
120,99.98196814586612,0.04959276358869315,0.04959276358869315,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
121,99.9644548400022,0.9048748102337469,0.9048748102337469,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
122,99.9784227913881,0.21576666945908682,0.21576666945908682,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
122,99.9783155052744,0.22012875039927607,0.22012875039927607,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
124,99.97820821871446,0.2244990990859163,0.2244990990859163,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
125,99.96832347730832,0.7129402458122628,0.7129402458122628,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
126,99.95038039345718,1.5864018348554672,1.5864018348554672,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
127,99.95414111167196,1.3833929729093308,1.3833929729093308,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
128,99.967571840309,0.7148922262832835,0.7148922262832835,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
129,99.97101022454144,0.5417700182770924,0.5417700182770924,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
130,99.96542326522103,0.8140929938554728,0.8140929938554728,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
131,99.96520853461143,0.8194651747546754,0.8194651747546754,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
132,99.962307689832,0.956904743871422,0.956904743871422,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
133,99.9599440669725,1.0659525589140744,1.0659525589140744,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
134,99.96391967476384,0.8622490707242216,0.8622490707242216,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
135,99.96768039270518,0.6711188032289644,0.6711188032289644,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
136,99.96682099436362,0.7100705579898298,0.7100705579898298,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
137,99.962738259212,0.9082488025131158,0.9082488025131158,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
138,99.96015974795849,1.029546961122882,1.029546961122882,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
139,99.95629190196844,1.212186300334696,1.212186300334696,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
140,99.96531740363032,0.7568021308288897,0.7568021308288897,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
141,99.9545731054079,1.2823002978054163,1.2823002978054163,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
142,99.95425093019644,1.2860885082127405,1.2860885082127405,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
143,99.95897864923884,1.0428193439172249,1.0428193439172249,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
144,99.959516029299,1.0088636587303152,1.0088636587303152,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
145,99.95908641021968,1.022908513043543,1.022908513043543,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
146,99.95962379117036,0.9893347116893051,0.9893347116893051,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
147,99.95876439280376,1.0248480228123165,1.0248480228123165,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
147,99.95854966179544,1.0282633775459702,1.0282633775459702,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
149,99.9576902640198,1.06329218467037,1.06329218467037,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
150,99.95758297791456,1.060975641824866,1.060975641824866,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
151,99.95973202752832,0.9480673552706509,0.9480673552706509,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
152,99.95822796174994,1.0159672030581635,1.0159672030581635,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
153,99.95393033758754,1.2195719276406736,1.2195719276406736,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
154,99.9430785947184,1.7350590298889546,1.7350590298889546,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
155,99.9485584258026,1.4499688728125129,1.4499688728125129,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
156,99.95640203694992,1.0573011059911626,1.0573011059911626,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
157,99.95199696830664,1.262984967183643,1.262984967183643,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
158,99.94318667228276,1.6741034576825182,1.6741034576825182,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
159,99.95274939694544,1.1987867597671393,1.1987867597671393,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
160,99.95565055828972,1.0506050136556497,1.0506050136556497,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
161,99.94963382003183,1.3315409219021586,1.3315409219021586,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
162,99.95285731591191,1.1664873584005064,1.1664873584005064,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
163,99.94662568986686,1.4542644177914887,1.4542644177914887,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
164,99.95242785454262,1.1655412422821005,1.1655412422821005,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
165,99.95414712560527,1.0754661022088954,1.0754661022088954,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
166,99.9389976001936,1.7827572822643478,1.7827572822643478,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
167,99.94114664986492,1.6606721619919205,1.6606721619919205,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
168,99.94060958555916,1.667007180430945,1.667007180430945,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
169,99.94694897289466,1.3551318809449278,1.3551318809449278,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
170,99.94909802257165,1.2441035936150215,1.2441035936150215,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
171,99.94093239410626,1.6118597835939585,1.6118597835939585,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
172,99.93620499142288,1.8105988160222983,1.8105988160222983,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
173,99.94071782125948,1.583772136519059,1.583772136519059,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
173,99.9420073144418,1.5093867564555805,1.5093867564555805,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
175,99.94845414651638,1.2027715740987266,1.2027715740987266,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
176,99.92761005961394,2.1305197395355715,2.1305197395355715,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
177,99.94340456876552,1.3969204250715213,1.3969204250715213,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
178,99.94738017515046,1.2072833792320867,1.2072833792320867,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
179,99.95060367089874,1.0542810856044282,1.0542810856044282,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
180,99.94716560327748,1.2023761189646738,1.2023761189646738,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
181,99.94738065064706,1.1846097749172582,1.1846097749172582,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
182,99.94652125237282,1.2152002390841923,1.2152002390841923,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
183,99.95705097788756,0.7348777066661563,0.7348777066661563,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
184,99.95071190687308,1.0168248546719236,1.0168248546719236,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
185,99.94652172715882,1.1989118298888821,1.1989118298888821,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
186,99.94684421905929,1.176633897849173,1.176633897849173,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
187,99.94340615130056,1.3223716487159873,1.3223716487159873,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
188,99.94394353236942,1.288814103440118,1.288814103440118,0,0.0,0.0,0.0,0.0,0.0,0.0,9815.521193907707
